run_id,timestamp,USDT_total,BTC_total,USDT_free,BTC_free
7f742262,1767616890817,10000,0.0,10000,0.0
a63b118c,1767618314517,10000,0.0,10000,0.0
0ab862c3,1767619778892,66.66666666666667,0.0,66.66666666666667,0.0
15f6e33e,1767620878450,66.66666666666667,0.0,66.66666666666667,0.0,66.66666666666667,10000.0
15f6e33e,1767620879043,0.6336666666666559,0.0006599340065993401,0.6336666666666559,0.0006599340065993401,66.62706732660067,9994.0600989901
553de6d6,1767621960048,0.6336666666666559,0.0006599340065993401,0.6336666666666559,0.0006599340065993401,66.62706732660067,9994.0600989901
553de6d6,1767621960049,0.6336666666666559,0.0006599340065993401,0.6336666666666559,0.0006599340065993401,66.62706732660067,9994.0600989901
4fe9a73a,1767621961640,0.6336666666666559,0.0006599340065993401,0.6336666666666559,0.0006599340065993401,66.62706732660067,9994.0600989901
4fe9a73a,1767621961642,0.6336666666666559,0.0006599340065993401,0.6336666666666559,0.0006599340065993401,66.62706732660067,9994.0600989901
10ca862b,1767658408789,0.6336666666666559,0.0006599340065993401,0.6336666666666559,0.0006599340065993401,66.62706732660067,9994.0600989901
10ca862b,1767658408790,0.6336666666666559,0.0006599340065993401,0.6336666666666559,0.0006599340065993401,66.62706732660067,9994.0600989901
41da0978,1767659136533,0.6336666666666559,0.0006599340065993401,0.6336666666666559,0.0006599340065993401,66.62706732660067,9994.0600989901
41da0978,1767659136534,0.6336666666666559,0.0006599340065993401,0.6336666666666559,0.0006599340065993401,66.62706732660067,9994.0600989901
544f49ec,1767659137727,0.6336666666666559,0.0006599340065993401,0.6336666666666559,0.0006599340065993401,66.62706732660067,9994.0600989901
544f49ec,1767659137728,0.6336666666666559,0.0006599340065993401,0.6336666666666559,0.0006599340065993401,66.62706732660067,9994.0600989901
683c8d63,1767665659567,0.6336666666666559,0.0006599340065993401,0.6336666666666559,0.0006599340065993401,66.62706732660067,9994.0600989901
683c8d63,1767665659567,0.6336666666666559,0.0006599340065993401,0.6336666666666559,0.0006599340065993401,66.62706732660067,9994.0600989901
f070abbc,1767665676474,0.6336666666666559,0.0006599340065993401,0.6336666666666559,0.0006599340065993401,66.62706732660067,9994.0600989901
f070abbc,1767665676475,0.6336666666666559,0.0006599340065993401,0.6336666666666559,0.0006599340065993401,66.62706732660067,9994.0600989901
